myTank.x,myTank.y,myTank.rotation,myTank.cannonRotation,myTank.velocityX,myTank.velocityY,myTank.accelerationX,myTank.accelerationY,myTank.shootCooldown,myTank.controls.turnLeft,myTank.controls.turnRight,myTank.controls.goForward,myTank.controls.goBack,myTank.controls.shoot,myTank.controls.cannonLeft,myTank.controls.cannonRight,myBullet1.x,myBullet1.y,myBullet1.velocityX,myBullet1.velocityY,myBullet2.x,myBullet2.y,myBullet2.velocityX,myBullet2.velocityY,myBullet3.x,myBullet3.y,myBullet3.velocityX,myBullet3.velocityY,enemyTank.x,enemyTank.y,enemyTank.rotation,enemyTank.cannonRotation,enemyTank.velocityX,enemyTank.velocityY,enemyTank.accelerationX,enemyTank.accelerationY,enemyTank.shootCooldown,enemyBullet1.x,enemyBullet1.y,enemyBullet1.velocityX,enemyBullet1.velocityY,enemyBullet2.x,enemyBullet2.y,enemyBullet2.velocityX,enemyBullet2.velocityY,enemyBullet3.x,enemyBullet3.y,enemyBullet3.velocityX,enemyBullet3.velocityY,currentGameTime
50,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424.779,341.421,223.5,151.5,-0.669,-0.534,-0.036,-0.034,52,311.5,354,-2.5,0,0,0,0,0,0,0,0,0,818
50,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424.109,340.882,223.5,150,-0.67,-0.54,-0.036,-0.034,51,309,354,-2.5,0,0,0,0,0,0,0,0,0,834
50,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423.437,340.336,223.5,148.5,-0.671,-0.545,-0.036,-0.034,50,306.5,354,-2.5,0,0,0,0,0,0,0,0,0,852
50,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422.765,339.786,223.5,147,-0.672,-0.551,-0.036,-0.034,49,304,354,-2.5,0,0,0,0,0,0,0,0,0,868
50,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422.092,339.23,223.5,145.5,-0.673,-0.556,-0.036,-0.034,48,301.5,354,-2.5,0,0,0,0,0,0,0,0,0,883
50,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421.418,338.669,223.5,144,-0.674,-0.561,-0.036,-0.034,47,299,354,-2.5,0,0,0,0,0,0,0,0,0,901
50,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420.744,338.103,223.5,142.5,-0.675,-0.565,-0.036,-0.034,46,296.5,354,-2.5,0,0,0,0,0,0,0,0,0,919
50,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420.068,337.534,223.5,141,-0.675,-0.57,-0.036,-0.034,45,294,354,-2.5,0,0,0,0,0,0,0,0,0,935
50,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419.392,336.96,223.5,139.5,-0.676,-0.574,-0.036,-0.034,44,291.5,354,-2.5,0,0,0,0,0,0,0,0,0,952
50,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418.716,336.381,223.5,138,-0.677,-0.578,-0.036,-0.034,43,289,354,-2.5,0,0,0,0,0,0,0,0,0,968
50,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418.038,335.8,223.5,136.5,-0.677,-0.582,-0.036,-0.034,42,286.5,354,-2.5,0,0,0,0,0,0,0,0,0,984
50,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417.36,335.214,223.5,135,-0.678,-0.585,-0.036,-0.034,41,284,354,-2.5,0,0,0,0,0,0,0,0,0,1001
50,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416.681,334.626,222,132,-0.679,-0.588,-0.037,-0.033,40,281.5,354,-2.5,0,0,0,0,0,0,0,0,0,1017
50,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,334.037,220.5,129,-0.681,-0.589,-0.038,-0.032,39,279,354,-2.5,0,0,0,0,0,0,0,0,0,1036
50,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415.315,333.447,219,126,-0.684,-0.59,-0.039,-0.031,38,276.5,354,-2.5,0,0,0,0,0,0,0,0,0,1052
50,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414.628,332.858,217.5,123,-0.688,-0.589,-0.04,-0.03,37,274,354,-2.5,0,0,0,0,0,0,0,0,0,1068
50,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413.936,332.27,216,120,-0.692,-0.588,-0.04,-0.029,36,271.5,354,-2.5,0,0,0,0,0,0,0,0,0,1085
50,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413.239,331.685,214.5,117,-0.696,-0.585,-0.041,-0.028,35,269,354,-2.5,0,0,0,0,0,0,0,0,0,1102
50,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412.538,331.103,213,114,-0.701,-0.582,-0.042,-0.027,34,266.5,354,-2.5,0,0,0,0,0,0,0,0,0,1118
50.048,146,0,0,0.048,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411.831,330.525,211.5,111,-0.707,-0.578,-0.043,-0.026,33,264,354,-2.5,0,0,0,0,0,0,0,0,0,1134
50.14,146,0,0,0.093,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411.119,329.953,210,108,-0.713,-0.572,-0.043,-0.025,32,261.5,354,-2.5,0,0,0,0,0,0,0,0,0,1152
50.276,146,0,0,0.135,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410.4,329.386,208.5,105,-0.719,-0.566,-0.044,-0.024,31,259,354,-2.5,0,0,0,0,0,0,0,0,0,1169
50.452,146,0,0,0.176,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409.675,328.826,207,102,-0.725,-0.56,-0.045,-0.023,30,256.5,354,-2.5,0,0,0,0,0,0,0,0,0,1185
50.667,146,0,0,0.215,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408.943,328.274,205.5,99,-0.732,-0.552,-0.045,-0.022,29,254,354,-2.5,0,0,0,0,0,0,0,0,0,1202
50.918,146,0,0,0.252,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408.204,327.73,204,96,-0.739,-0.544,-0.046,-0.02,28,251.5,354,-2.5,0,0,0,0,0,0,0,0,0,1217
51.205,146,0,0,0.287,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407.459,327.195,202.5,93,-0.745,-0.535,-0.046,-0.019,27,249,354,-2.5,0,0,0,0,0,0,0,0,0,1236
51.525,146,0,0,0.32,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406.706,326.67,201,90,-0.753,-0.525,-0.047,-0.018,26,246.5,354,-2.5,0,0,0,0,0,0,0,0,0,1250
51.876,146,0,0,0.351,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405.947,326.155,199.5,87,-0.76,-0.515,-0.047,-0.017,25,244,354,-2.5,0,0,0,0,0,0,0,0,0,1269
52.257,146,0,0,0.381,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405.18,325.652,198,84,-0.767,-0.504,-0.048,-0.015,24,241.5,354,-2.5,0,0,0,0,0,0,0,0,0,1291
52.667,146,0,0,0.41,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404.406,325.16,196.5,81,-0.774,-0.492,-0.048,-0.014,23,239,354,-2.5,0,0,0,0,0,0,0,0,0,1305
53.103,146,0,0,0.437,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403.624,324.68,195,78,-0.781,-0.48,-0.048,-0.013,22,236.5,354,-2.5,0,0,0,0,0,0,0,0,0,1319
53.566,146,0,0,0.462,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.836,324.213,193.5,75,-0.788,-0.467,-0.049,-0.012,21,234,354,-2.5,0,0,0,0,0,0,0,0,0,1335
54.053,146,0,0,0.487,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.041,323.76,192,72,-0.795,-0.453,-0.049,-0.01,20,231.5,354,-2.5,0,0,0,0,0,0,0,0,0,1352
54.562,146,0,0,0.51,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401.238,323.321,190.5,69,-0.802,-0.439,-0.049,-0.009,19,229,354,-2.5,0,0,0,0,0,0,0,0,0,1369
55.094,146.001,1.5,1.5,0.532,0.001,0.05,0.001,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400.429,322.896,189,66,-0.809,-0.425,-0.049,-0.008,18,226.5,354,-2.5,0,0,0,0,0,0,0,0,0,1385
55.647,146.005,3,3,0.553,0.004,0.05,0.003,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399.613,322.486,187.5,63,-0.816,-0.41,-0.05,-0.007,17,224,354,-2.5,0,0,0,0,0,0,0,0,0,1403
56.219,146.012,4.5,4.5,0.572,0.007,0.05,0.004,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398.791,322.092,186,60,-0.822,-0.394,-0.05,-0.005,16,221.5,354,-2.5,0,0,0,0,0,0,0,0,0,1418
56.81,146.024,6,6,0.591,0.012,0.05,0.005,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397.962,321.714,184.5,57,-0.828,-0.378,-0.05,-0.004,15,219,354,-2.5,0,0,0,0,0,0,0,0,0,1434
57.419,146.041,7.5,7.5,0.609,0.017,0.05,0.007,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397.128,321.352,183,54,-0.835,-0.362,-0.05,-0.003,14,216.5,354,-2.5,0,0,0,0,0,0,0,0,0,1452
58.044,146.065,9,9,0.625,0.024,0.049,0.008,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396.288,321.007,181.5,51,-0.84,-0.345,-0.05,-0.001,13,214,354,-2.5,0,0,0,0,0,0,0,0,0,1468
58.685,146.097,10.5,10.5,0.641,0.031,0.049,0.009,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395.442,320.679,180,48,-0.846,-0.328,-0.05,0,12,211.5,354,-2.5,0,0,0,0,0,0,0,0,0,1485
59.34,146.137,12,12,0.655,0.04,0.049,0.01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394.591,320.369,178.5,45,-0.851,-0.31,-0.05,0.001,11,209,354,-2.5,0,0,0,0,0,0,0,0,0,1501
60.008,146.185,13.5,13.5,0.668,0.049,0.049,0.012,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393.735,320.077,177,42,-0.856,-0.292,-0.05,0.003,10,206.5,354,-2.5,0,0,0,0,0,0,0,0,0,1519
60.689,146.244,15,15,0.681,0.059,0.048,0.013,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392.875,319.803,175.5,39,-0.86,-0.274,-0.05,0.004,9,204,354,-2.5,0,0,0,0,0,0,0,0,0,1535
61.381,146.313,16.5,16.5,0.692,0.069,0.048,0.014,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392.01,319.548,174,36,-0.865,-0.255,-0.05,0.005,8,201.5,354,-2.5,0,0,0,0,0,0,0,0,0,1552
62.084,146.394,18,18,0.703,0.08,0.048,0.015,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391.142,319.312,172.5,33,-0.868,-0.236,-0.05,0.007,7,199,354,-2.5,0,0,0,0,0,0,0,0,0,1569
62.797,146.486,19.5,19.5,0.713,0.092,0.047,0.017,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390.27,319.095,171,30,-0.872,-0.217,-0.049,0.008,6,196.5,354,-2.5,0,0,0,0,0,0,0,0,0,1586
63.518,146.591,21,21,0.721,0.105,0.047,0.018,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389.395,318.897,169.5,27,-0.875,-0.197,-0.049,0.009,5,194,354,-2.5,0,0,0,0,0,0,0,0,0,1603
64.247,146.708,22.5,22.5,0.729,0.118,0.046,0.019,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388.517,318.72,168,24,-0.878,-0.178,-0.049,0.01,4,191.5,354,-2.5,0,0,0,0,0,0,0,0,0,1619
64.983,146.84,24,24,0.736,0.131,0.046,0.02,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387.637,318.562,166.5,21,-0.88,-0.158,-0.049,0.012,3,189,354,-2.5,0,0,0,0,0,0,0,0,0,1636
65.725,146.985,25.5,25.5,0.742,0.145,0.045,0.022,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386.755,318.424,165,18,-0.882,-0.138,-0.048,0.013,2,186.5,354,-2.5,0,0,0,0,0,0,0,0,0,1653
