myTank.x,myTank.y,myTank.rotation,myTank.cannonRotation,myTank.velocityX,myTank.velocityY,myTank.accelerationX,myTank.accelerationY,myTank.shootCooldown,myTank.controls.turnLeft,myTank.controls.turnRight,myTank.controls.goForward,myTank.controls.goBack,myTank.controls.shoot,myTank.controls.cannonLeft,myTank.controls.cannonRight,myBullet1.x,myBullet1.y,myBullet1.velocityX,myBullet1.velocityY,myBullet2.x,myBullet2.y,myBullet2.velocityX,myBullet2.velocityY,myBullet3.x,myBullet3.y,myBullet3.velocityX,myBullet3.velocityY,enemyTank.x,enemyTank.y,enemyTank.rotation,enemyTank.cannonRotation,enemyTank.velocityX,enemyTank.velocityY,enemyTank.accelerationX,enemyTank.accelerationY,enemyTank.shootCooldown,enemyBullet1.x,enemyBullet1.y,enemyBullet1.velocityX,enemyBullet1.velocityY,enemyBullet2.x,enemyBullet2.y,enemyBullet2.velocityX,enemyBullet2.velocityY,enemyBullet3.x,enemyBullet3.y,enemyBullet3.velocityX,enemyBullet3.velocityY,currentGameTime
54.053,262,0,0,0.487,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802
54.562,262,0,0,0.51,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818
55.094,262,0,0,0.532,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836
55.647,262,0,0,0.553,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,852
56.22,262,0,0,0.573,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,868
56.811,262,0,0,0.592,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,886
57.421,262,0,0,0.609,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,903
58.047,262,0,0,0.626,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920
58.69,262,0,0,0.643,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,936
59.348,262,0,0,0.658,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,953
60.02,262,0,0,0.673,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969
60.707,262,0,0,0.686,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,987
61.407,262,0,0,0.7,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003
62.119,262,0,0,0.712,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018
62.843,262,0,0,0.724,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036
63.578,262,0,0,0.735,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1054
64.324,262,0,0,0.746,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1069
65.081,262,0,0,0.756,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1085
65.846,262,0,0,0.766,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1103
66.622,262,0,0,0.775,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120
67.406,262,0,0,0.784,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1135
68.198,262,0,0,0.792,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1153
68.998,262,0,0,0.8,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1169
69.806,262,0,0,0.808,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187
70.62,262,0,0,0.815,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1203
71.442,262,0,0,0.821,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1219
72.27,262,0,0,0.828,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1235
73.104,262,0,0,0.834,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1254
73.943,262,0,0,0.84,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1269
74.789,262,0,0,0.845,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1286
75.639,262,0,0,0.851,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1303
76.495,262,0,0,0.856,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
77.355,262,0,0,0.86,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1336
78.22,262,0,0,0.865,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1352
79.089,262,0,0,0.869,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1369
