myTank.x,myTank.y,myTank.rotation,myTank.cannonRotation,myTank.velocityX,myTank.velocityY,myTank.accelerationX,myTank.accelerationY,myTank.shootCooldown,myTank.controls.turnLeft,myTank.controls.turnRight,myTank.controls.goForward,myTank.controls.goBack,myTank.controls.shoot,myTank.controls.cannonLeft,myTank.controls.cannonRight,myBullet1.x,myBullet1.y,myBullet1.velocityX,myBullet1.velocityY,myBullet2.x,myBullet2.y,myBullet2.velocityX,myBullet2.velocityY,myBullet3.x,myBullet3.y,myBullet3.velocityX,myBullet3.velocityY,enemyTank.x,enemyTank.y,enemyTank.rotation,enemyTank.cannonRotation,enemyTank.velocityX,enemyTank.velocityY,enemyTank.accelerationX,enemyTank.accelerationY,enemyTank.shootCooldown,enemyBullet1.x,enemyBullet1.y,enemyBullet1.velocityX,enemyBullet1.velocityY,enemyBullet2.x,enemyBullet2.y,enemyBullet2.velocityX,enemyBullet2.velocityY,enemyBullet3.x,enemyBullet3.y,enemyBullet3.velocityX,enemyBullet3.velocityY,currentGameTime
445.438,446.999,181.5,181.5,-0.51,-0.001,-0.05,-0.001,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.321,72.371,40.5,310.5,0.681,0.586,0.038,0.032,40,216,53,2.5,0,0,0,0,0,0,0,0,0,1038
444.906,446.995,183,183,-0.532,-0.004,-0.05,-0.003,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.005,72.958,39,307.5,0.684,0.587,0.039,0.031,39,218.5,53,2.5,0,0,0,0,0,0,0,0,0,1054
444.353,446.988,184.5,184.5,-0.553,-0.007,-0.05,-0.004,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.693,73.544,37.5,304.5,0.687,0.586,0.04,0.03,38,221,53,2.5,0,0,0,0,0,0,0,0,0,1073
443.781,446.976,186,186,-0.572,-0.012,-0.05,-0.005,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.384,74.129,36,301.5,0.691,0.585,0.04,0.029,37,223.5,53,2.5,0,0,0,0,0,0,0,0,0,1090
443.19,446.959,187.5,187.5,-0.591,-0.017,-0.05,-0.007,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.08,74.712,34.5,298.5,0.696,0.583,0.041,0.028,36,226,53,2.5,0,0,0,0,0,0,0,0,0,1104
442.582,446.935,189,189,-0.608,-0.024,-0.049,-0.008,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.781,75.291,33,295.5,0.701,0.579,0.042,0.027,35,228.5,53,2.5,0,0,0,0,0,0,0,0,0,1123
441.958,446.903,190.5,190.5,-0.624,-0.031,-0.049,-0.009,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.487,75.866,31.5,292.5,0.706,0.575,0.043,0.026,34,231,53,2.5,0,0,0,0,0,0,0,0,0,1140
441.318,446.863,192,192,-0.64,-0.04,-0.049,-0.01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.199,76.437,30,289.5,0.712,0.57,0.043,0.025,33,233.5,53,2.5,0,0,0,0,0,0,0,0,0,1157
440.665,446.815,193.5,193.5,-0.654,-0.049,-0.049,-0.012,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.918,77.001,28.5,286.5,0.718,0.564,0.044,0.024,32,236,53,2.5,0,0,0,0,0,0,0,0,0,1173
439.998,446.756,195,195,-0.667,-0.059,-0.048,-0.013,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.643,77.559,27,283.5,0.725,0.558,0.045,0.023,31,238.5,53,2.5,0,0,0,0,0,0,0,0,0,1188
439.318,446.687,196.5,196.5,-0.679,-0.069,-0.048,-0.014,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.374,78.109,25.5,280.5,0.731,0.55,0.045,0.022,30,241,53,2.5,0,0,0,0,0,0,0,0,0,1207
438.628,446.606,198,198,-0.69,-0.08,-0.048,-0.015,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.112,78.651,24,277.5,0.738,0.542,0.046,0.02,29,243.5,53,2.5,0,0,0,0,0,0,0,0,0,1224
437.927,446.514,199.5,199.5,-0.701,-0.092,-0.047,-0.017,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.857,79.184,22.5,274.5,0.745,0.533,0.046,0.019,28,246,53,2.5,0,0,0,0,0,0,0,0,0,1240
437.217,446.41,199.5,199.5,-0.71,-0.104,-0.047,-0.017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.61,79.708,21,271.5,0.752,0.524,0.047,0.018,27,248.5,53,2.5,0,0,0,0,0,0,0,0,0,1257
436.497,446.296,199.5,199.5,-0.72,-0.114,-0.047,-0.017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.369,80.221,19.5,268.5,0.759,0.513,0.047,0.017,26,251,53,2.5,0,0,0,0,0,0,0,0,0,1271
435.769,446.172,199.5,199.5,-0.728,-0.124,-0.047,-0.017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.136,80.723,18,265.5,0.767,0.502,0.048,0.015,25,253.5,53,2.5,0,0,0,0,0,0,0,0,0,1289
435.032,446.038,199.5,199.5,-0.737,-0.134,-0.047,-0.017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.91,81.214,16.5,262.5,0.774,0.491,0.048,0.014,24,256,53,2.5,0,0,0,0,0,0,0,0,0,1307
434.287,445.895,199.5,199.5,-0.745,-0.143,-0.047,-0.017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.691,81.692,15,259.5,0.781,0.478,0.048,0.013,23,258.5,53,2.5,0,0,0,0,0,0,0,0,0,1323
433.535,445.743,199.5,199.5,-0.752,-0.152,-0.047,-0.017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.479,82.157,13.5,256.5,0.788,0.466,0.049,0.012,22,261,53,2.5,0,0,0,0,0,0,0,0,0,1339
432.776,445.583,199.5,199.5,-0.759,-0.16,-0.047,-0.017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.274,82.609,12,253.5,0.795,0.452,0.049,0.01,21,263.5,53,2.5,0,0,0,0,0,0,0,0,0,1356
432.009,445.415,199.5,199.5,-0.766,-0.168,-0.047,-0.017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.076,83.048,10.5,250.5,0.802,0.438,0.049,0.009,20,266,53,2.5,0,0,0,0,0,0,0,0,0,1374
431.237,445.239,199.5,199.5,-0.773,-0.175,-0.047,-0.017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.885,83.471,9,247.5,0.809,0.424,0.049,0.008,19,268.5,53,2.5,0,0,0,0,0,0,0,0,0,1389
430.458,445.057,199.5,199.5,-0.779,-0.183,-0.047,-0.017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.701,83.88,7.5,244.5,0.816,0.409,0.05,0.007,18,271,53,2.5,0,0,0,0,0,0,0,0,0,1406
429.673,444.867,199.5,199.5,-0.785,-0.189,-0.047,-0.017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.523,84.273,6,241.5,0.822,0.393,0.05,0.005,17,273.5,53,2.5,0,0,0,0,0,0,0,0,0,1423
428.883,444.672,199.5,199.5,-0.79,-0.196,-0.047,-0.017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.351,84.651,4.5,238.5,0.828,0.377,0.05,0.004,16,276,53,2.5,0,0,0,0,0,0,0,0,0,1439
428.088,444.47,199.5,199.5,-0.795,-0.202,-0.047,-0.017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.186,85.012,3,235.5,0.834,0.361,0.05,0.003,15,278.5,53,2.5,0,0,0,0,0,0,0,0,0,1456
427.287,444.263,199.5,199.5,-0.8,-0.207,-0.047,-0.017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.026,85.356,1.5,232.5,0.84,0.344,0.05,0.001,14,281,53,2.5,0,0,0,0,0,0,0,0,0,1473
426.482,444.05,199.5,199.5,-0.805,-0.213,-0.047,-0.017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.872,85.683,0,229.5,0.846,0.327,0.05,0,13,283.5,53,2.5,0,0,0,0,0,0,0,0,0,1489
425.672,443.832,199.5,199.5,-0.81,-0.218,-0.047,-0.017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.722,85.992,358.5,226.5,0.851,0.309,0.05,-0.001,12,286,53,2.5,0,0,0,0,0,0,0,0,0,1507
424.858,443.608,199.5,199.5,-0.814,-0.223,-0.047,-0.017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.578,86.283,357,223.5,0.856,0.291,0.05,-0.003,11,288.5,53,2.5,0,0,0,0,0,0,0,0,0,1522
424.04,443.381,199.5,199.5,-0.818,-0.228,-0.047,-0.017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.438,86.556,355.5,220.5,0.86,0.273,0.05,-0.004,10,291,53,2.5,0,0,0,0,0,0,0,0,0,1540
